"date","iso_4217","value"
"1987-04-24","CAD",35.68
"1987-04-25","CAD",35.51
"1987-04-28","CAD",35.03
"1987-04-29","CAD",35.22
"1987-04-30","CAD",35.42
"1987-05-01","CAD",35.19
"1987-05-05","CAD",35.07
"1987-05-06","CAD",34.71
"1987-05-07","CAD",35.05
"1987-05-08","CAD",35.04
"1987-05-09","CAD",35.16
"1987-05-12","CAD",35.38
"1987-05-13","CAD",35.24
"1987-05-14","CAD",35.28
"1987-05-15","CAD",35.25
"1987-05-16","CAD",35.13
"1987-05-19","CAD",34.96
"1987-05-20","CAD",35.06
"1987-05-21","CAD",34.8
"1987-05-22","CAD",34.84
"1987-05-23","CAD",34.83
"1987-05-26","CAD",34.95
"1987-05-27","CAD",35.11
"1987-05-28","CAD",35.45
"1987-05-29","CAD",35.39
"1987-05-30","CAD",35.56
"1987-06-02","CAD",35.83
"1987-06-03","CAD",35.53
"1987-06-04","CAD",35.28
"1987-06-05","CAD",35.52
"1987-06-06","CAD",35.38
"1987-06-10","CAD",35.27
"1987-06-11","CAD",35.17
"1987-06-12","CAD",35.24
"1987-06-13","CAD",35.24
"1987-06-16","CAD",35.57
"1987-06-17","CAD",35.55
"1987-06-18","CAD",35.68
"1987-06-19","CAD",35.58
"1987-06-20","CAD",35.59
"1987-06-23","CAD",35.8
"1987-06-24","CAD",36.03
"1987-06-25","CAD",35.77
"1987-06-26","CAD",35.91
"1987-06-27","CAD",35.89
"1987-06-30","CAD",35.87
"1987-07-01","CAD",35.88
"1987-07-02","CAD",35.83
"1987-07-03","CAD",35.93
"1987-07-04","CAD",36.13
"1987-07-07","CAD",36.15
"1987-07-08","CAD",36.18
"1987-07-09","CAD",36.3
"1987-07-10","CAD",36.21
"1987-07-11","CAD",36.36
"1987-07-14","CAD",36.46
"1987-07-15","CAD",36.45
"1987-07-16","CAD",36.42
"1987-07-17","CAD",36.19
"1987-07-18","CAD",36.41
"1987-07-21","CAD",36.63
"1987-07-22","CAD",36.51
"1987-07-23","CAD",36.52
"1987-07-24","CAD",36.47
"1987-07-25","CAD",36.19
"1987-07-28","CAD",36.1
"1987-07-29","CAD",36.21
"1987-07-30","CAD",36.13
"1987-07-31","CAD",36.22
"1987-08-01","CAD",36.25
"1987-08-04","CAD",36.38
"1987-08-05","CAD",36.62
"1987-08-06","CAD",36.65
"1987-08-07","CAD",36.72
"1987-08-08","CAD",36.73
"1987-08-11","CAD",36.77
"1987-08-12","CAD",36.7
"1987-08-13","CAD",36.72
"1987-08-14","CAD",36.63
"1987-08-15","CAD",36.7
"1987-08-18","CAD",36.49
"1987-08-19","CAD",36.27
"1987-08-20","CAD",36.09
"1987-08-25","CAD",36.05
"1987-08-26","CAD",36.19
"1987-08-27","CAD",36.18
"1987-08-28","CAD",36.12
"1987-08-29","CAD",36.12
"1987-09-01","CAD",36.05
"1987-09-02","CAD",36.01
"1987-09-03","CAD",36.07
"1987-09-04","CAD",36.03
"1987-09-05","CAD",35.95
"1987-09-08","CAD",36.04
"1987-09-09","CAD",36.02
"1987-09-10","CAD",35.87
"1987-09-11","CAD",35.85
"1987-09-12","CAD",36
"1987-09-15","CAD",36.04
"1987-09-16","CAD",36.21
"1987-09-17","CAD",36.11
"1987-09-18","CAD",36.19
"1987-09-19","CAD",36.13
"1987-09-22","CAD",36.12
"1987-09-23","CAD",36.16
"1987-09-24","CAD",36.23
"1987-09-25","CAD",36.09
"1987-09-26","CAD",36.25
"1987-09-29","CAD",36.36
"1987-09-30","CAD",36.64
"1987-10-01","CAD",36.53
"1987-10-02","CAD",36.75
"1987-10-03","CAD",36.68
"1987-10-06","CAD",36.8
"1987-10-07","CAD",36.67
"1987-10-08","CAD",36.53
"1987-10-09","CAD",36.53
"1987-10-10","CAD",36.45
"1987-10-13","CAD",36.41
"1987-10-14","CAD",36.55
"1987-10-15","CAD",36.54
"1987-10-16","CAD",36.36
"1987-10-17","CAD",36.49
"1987-10-20","CAD",36.26
"1987-10-21","CAD",36.25
"1987-10-22","CAD",36.15
"1987-10-23","CAD",36.27
"1987-10-24","CAD",36.09
"1987-10-27","CAD",35.71
"1987-10-28","CAD",35.64
"1987-10-29","CAD",35.44
"1987-10-30","CAD",35.27
"1987-10-31","CAD",35.19
"1987-11-03","CAD",35.09
"1987-11-04","CAD",34.95
"1987-11-05","CAD",34.75
"1987-11-06","CAD",34.49
"1987-11-07","CAD",34.52
"1987-11-10","CAD",34.45
"1987-11-11","CAD",36.03
"1987-11-12","CAD",36.06
"1987-11-13","CAD",36.33
"1987-11-14","CAD",36.37
"1987-11-17","CAD",36.73
"1987-11-18","CAD",36.51
"1987-11-19","CAD",36.48
"1987-11-20","CAD",36.4
"1987-11-21","CAD",36.38
"1987-11-24","CAD",36.27
"1987-11-25","CAD",36.41
"1987-11-26","CAD",36.3
"1987-11-27","CAD",36.34
"1987-11-28","CAD",36.25
"1987-12-01","CAD",36.04
"1987-12-02","CAD",36.15
"1987-12-03","CAD",36.14
"1987-12-04","CAD",35.99
"1987-12-05","CAD",36.18
"1987-12-08","CAD",36.31
"1987-12-09","CAD",36.31
"1987-12-10","CAD",36.24
"1987-12-11","CAD",36.32
"1987-12-12","CAD",35.97
"1987-12-15","CAD",35.86
"1987-12-16","CAD",35.88
"1987-12-17","CAD",35.83
"1987-12-18","CAD",35.8
"1987-12-19","CAD",35.81
"1987-12-22","CAD",35.85
"1987-12-23","CAD",35.88
"1987-12-24","CAD",35.98
"1987-12-29","CAD",35.59
"1987-12-30","CAD",35.48
"1987-12-31","CAD",35.56
"1988-01-01","CAD",35.56
"1988-01-02","CAD",35.56
"1988-01-03","CAD",35.56
"1988-01-04","CAD",35.56
"1988-01-05","CAD",35.49
"1988-01-06","CAD",35.91
"1988-01-07","CAD",36.34
"1988-01-08","CAD",36.58
"1988-01-09","CAD",36.93
"1988-01-10","CAD",36.93
"1988-01-11","CAD",36.93
"1988-01-12","CAD",36.5
"1988-01-13","CAD",36.6
"1988-01-14","CAD",36.25
"1988-01-15","CAD",36.44
"1988-01-16","CAD",36.37
"1988-01-17","CAD",36.37
"1988-01-18","CAD",36.37
"1988-01-19","CAD",37.21
"1988-01-20","CAD",37.15
"1988-01-21","CAD",36.97
"1988-01-22","CAD",36.96
"1988-01-23","CAD",37.17
"1988-01-24","CAD",37.17
"1988-01-25","CAD",37.17
"1988-01-26","CAD",37.23
"1988-01-27","CAD",37.3
"1988-01-28","CAD",37.22
"1988-01-29","CAD",37.21
"1988-01-30","CAD",37.38
"1988-01-31","CAD",37.38
"1988-02-01","CAD",37.38
"1988-02-02","CAD",37.61
"1988-02-03","CAD",37.62
"1988-02-04","CAD",37.45
"1988-02-05","CAD",37.79
"1988-02-06","CAD",37.71
"1988-02-07","CAD",37.71
"1988-02-08","CAD",37.71
"1988-02-09","CAD",38.05
"1988-02-10","CAD",38.04
"1988-02-11","CAD",37.83
"1988-02-12","CAD",37.93
"1988-02-13","CAD",38.06
"1988-02-14","CAD",38.06
"1988-02-15","CAD",38.06
"1988-02-16","CAD",38.16
"1988-02-17","CAD",38
"1988-02-18","CAD",38.05
"1988-02-19","CAD",38.02
"1988-02-20","CAD",37.96
"1988-02-21","CAD",37.96
"1988-02-22","CAD",37.96
"1988-02-23","CAD",37.86
"1988-02-24","CAD",37.75
"1988-02-25","CAD",37.88
"1988-02-26","CAD",37.99
"1988-02-27","CAD",37.89
"1988-02-28","CAD",37.89
"1988-02-29","CAD",37.89
"1988-03-01","CAD",37.9
"1988-03-02","CAD",38.15
"1988-03-03","CAD",38.15
"1988-03-04","CAD",38.31
"1988-03-05","CAD",38.33
"1988-03-06","CAD",38.33
"1988-03-07","CAD",38.33
"1988-03-08","CAD",38.25
"1988-03-09","CAD",38.01
"1988-03-10","CAD",37.97
"1988-03-11","CAD",37.84
"1988-03-12","CAD",37.8
"1988-03-13","CAD",37.8
"1988-03-14","CAD",37.8
"1988-03-15","CAD",37.76
"1988-03-16","CAD",37.83
"1988-03-17","CAD",37.95
"1988-03-18","CAD",38.15
"1988-03-19","CAD",38.42
"1988-03-20","CAD",38.42
"1988-03-21","CAD",38.42
"1988-03-22","CAD",38.45
"1988-03-23","CAD",38.45
"1988-03-24","CAD",38.54
"1988-03-25","CAD",38.48
"1988-03-26","CAD",38.47
"1988-03-27","CAD",38.47
"1988-03-28","CAD",38.47
"1988-03-29","CAD",38.29
"1988-03-30","CAD",38.41
"1988-03-31","CAD",38.5
"1988-04-01","CAD",38.38
"1988-04-02","CAD",38.38
"1988-04-03","CAD",38.38
"1988-04-04","CAD",38.38
"1988-04-05","CAD",38.38
"1988-04-06","CAD",38.17
"1988-04-07","CAD",38.4
"1988-04-08","CAD",38.33
"1988-04-09","CAD",38.18
"1988-04-10","CAD",38.18
"1988-04-11","CAD",38.18
"1988-04-12","CAD",38.46
"1988-04-13","CAD",38.62
"1988-04-14","CAD",38.81
"1988-04-15","CAD",38.8
"1988-04-16","CAD",38.5
"1988-04-17","CAD",38.5
"1988-04-18","CAD",38.5
"1988-04-19","CAD",38.5
"1988-04-20","CAD",38.43
"1988-04-21","CAD",38.58
"1988-04-22","CAD",38.66
"1988-04-23","CAD",38.6
"1988-04-24","CAD",38.6
"1988-04-25","CAD",38.6
"1988-04-26","CAD",38.64
"1988-04-27","CAD",38.69
"1988-04-28","CAD",38.9
"1988-04-29","CAD",38.76
"1988-04-30","CAD",38.71
"1988-05-01","CAD",38.71
"1988-05-02","CAD",38.71
"1988-05-03","CAD",38.91
"1988-05-04","CAD",38.76
"1988-05-05","CAD",38.63
"1988-05-06","CAD",38.69
"1988-05-07","CAD",38.73
"1988-05-08","CAD",38.73
"1988-05-09","CAD",38.73
"1988-05-10","CAD",38.63
"1988-05-11","CAD",38.61
"1988-05-12","CAD",38.56
"1988-05-13","CAD",38.83
"1988-05-14","CAD",38.82
"1988-05-15","CAD",38.82
"1988-05-16","CAD",38.82
"1988-05-17","CAD",38.86
"1988-05-18","CAD",38.82
"1988-05-19","CAD",38.94
"1988-05-20","CAD",38.68
"1988-05-21","CAD",38.72
"1988-05-22","CAD",38.72
"1988-05-23","CAD",38.72
"1988-05-24","CAD",38.72
"1988-05-25","CAD",38.74
"1988-05-26","CAD",38.76
"1988-05-27","CAD",38.97
"1988-05-28","CAD",38.96
"1988-05-29","CAD",38.96
"1988-05-30","CAD",38.96
"1988-05-31","CAD",39.13
"1988-06-01","CAD",39.26
"1988-06-02","CAD",39.36
"1988-06-03","CAD",39.42
"1988-06-04","CAD",39.44
"1988-06-05","CAD",39.44
"1988-06-06","CAD",39.44
"1988-06-07","CAD",39.42
"1988-06-08","CAD",39.25
"1988-06-09","CAD",39.5
"1988-06-10","CAD",39.68
"1988-06-11","CAD",39.76
"1988-06-12","CAD",39.76
"1988-06-13","CAD",39.76
"1988-06-14","CAD",39.77
"1988-06-15","CAD",39.86
"1988-06-16","CAD",40.15
"1988-06-17","CAD",40.39
"1988-06-18","CAD",40.39
"1988-06-19","CAD",40.39
"1988-06-20","CAD",40.39
"1988-06-21","CAD",40.49
"1988-06-22","CAD",40.7
"1988-06-23","CAD",40.7
"1988-06-24","CAD",41.06
"1988-06-25","CAD",41.27
"1988-06-26","CAD",41.27
"1988-06-27","CAD",41.27
"1988-06-28","CAD",41.47
"1988-06-29","CAD",41.26
"1988-06-30","CAD",41.3
"1988-07-01","CAD",41.18
"1988-07-02","CAD",41.19
"1988-07-03","CAD",41.19
"1988-07-04","CAD",41.19
"1988-07-05","CAD",41.02
"1988-07-06","CAD",41.24
"1988-07-07","CAD",41.33
"1988-07-08","CAD",41.52
"1988-07-09","CAD",41.57
"1988-07-10","CAD",41.57
"1988-07-11","CAD",41.57
"1988-07-12","CAD",41.75
"1988-07-13","CAD",41.81
"1988-07-14","CAD",41.79
"1988-07-15","CAD",41.91
"1988-07-16","CAD",41.99
"1988-07-17","CAD",41.99
"1988-07-18","CAD",41.99
"1988-07-19","CAD",44.94
"1988-07-20","CAD",44.71
"1988-07-21","CAD",44.81
"1988-07-22","CAD",44.9
"1988-07-23","CAD",44.51
"1988-07-24","CAD",44.51
"1988-07-25","CAD",44.51
"1988-07-26","CAD",44.35
"1988-07-27","CAD",44.25
"1988-07-28","CAD",44.52
"1988-07-29","CAD",44.45
"1988-07-30","CAD",44.62
"1988-07-31","CAD",44.62
"1988-08-01","CAD",44.62
"1988-08-02","CAD",44.75
"1988-08-03","CAD",44.6
"1988-08-04","CAD",44.88
"1988-08-05","CAD",44.93
"1988-08-06","CAD",45.01
"1988-08-07","CAD",45.01
"1988-08-08","CAD",45.01
"1988-08-09","CAD",45.08
"1988-08-10","CAD",44.98
"1988-08-11","CAD",45.1
"1988-08-12","CAD",44.53
"1988-08-13","CAD",44.39
"1988-08-14","CAD",44.39
"1988-08-15","CAD",44.39
"1988-08-16","CAD",44.45
"1988-08-17","CAD",44.2
"1988-08-18","CAD",44.36
"1988-08-19","CAD",44.46
"1988-08-20","CAD",44.39
"1988-08-21","CAD",44.39
"1988-08-22","CAD",44.39
"1988-08-23","CAD",44.62
"1988-08-24","CAD",44.48
"1988-08-25","CAD",44.33
"1988-08-26","CAD",43.95
"1988-08-27","CAD",43.67
"1988-08-28","CAD",43.67
"1988-08-29","CAD",43.67
"1988-08-30","CAD",43.68
"1988-08-31","CAD",43.67
"1988-09-01","CAD",43.72
"1988-09-02","CAD",43.84
"1988-09-03","CAD",43.82
"1988-09-04","CAD",43.82
"1988-09-05","CAD",43.82
"1988-09-06","CAD",43.64
"1988-09-07","CAD",43.65
"1988-09-08","CAD",43.36
"1988-09-09","CAD",43.4
"1988-09-10","CAD",43.36
"1988-09-11","CAD",43.36
"1988-09-12","CAD",43.36
"1988-09-13","CAD",43.38
"1988-09-14","CAD",43.43
"1988-09-15","CAD",43.84
"1988-09-16","CAD",44.28
"1988-09-17","CAD",44.32
"1988-09-18","CAD",44.32
"1988-09-19","CAD",44.32
"1988-09-20","CAD",44.27
"1988-09-21","CAD",44.36
"1988-09-22","CAD",44.45
"1988-09-23","CAD",44.51
"1988-09-24","CAD",44.51
"1988-09-25","CAD",44.51
"1988-09-26","CAD",44.51
"1988-09-27","CAD",44.47
"1988-09-28","CAD",44.58
"1988-09-29","CAD",44.55
"1988-09-30","CAD",44.56
"1988-10-01","CAD",44.62
"1988-10-02","CAD",44.62
"1988-10-03","CAD",44.62
"1988-10-04","CAD",44.59
"1988-10-05","CAD",44.59
"1988-10-06","CAD",44.75
"1988-10-07","CAD",44.65
"1988-10-08","CAD",44.69
"1988-10-09","CAD",44.69
"1988-10-10","CAD",44.69
"1988-10-11","CAD",44.61
"1988-10-12","CAD",44.53
"1988-10-13","CAD",44.26
"1988-10-14","CAD",44.15
"1988-10-15","CAD",44.15
"1988-10-16","CAD",44.15
"1988-10-17","CAD",44.15
"1988-10-18","CAD",44.06
"1988-10-19","CAD",44.17
"1988-10-20","CAD",44.17
"1988-10-21","CAD",44.18
"1988-10-22","CAD",43.97
"1988-10-23","CAD",43.97
"1988-10-24","CAD",43.97
"1988-10-25","CAD",44.03
"1988-10-26","CAD",44.03
"1988-10-27","CAD",43.91
"1988-10-28","CAD",43.79
"1988-10-29","CAD",43.77
"1988-10-30","CAD",43.77
"1988-10-31","CAD",43.77
"1988-11-01","CAD",42.92
"1988-11-02","CAD",42.92
"1988-11-03","CAD",42.83
"1988-11-04","CAD",42.8
"1988-11-05","CAD",42.99
"1988-11-06","CAD",42.99
"1988-11-07","CAD",42.99
"1988-11-08","CAD",42.99
"1988-11-09","CAD",42.62
"1988-11-10","CAD",42.51
"1988-11-11","CAD",42.61
"1988-11-12","CAD",42.33
"1988-11-13","CAD",42.33
"1988-11-14","CAD",42.33
"1988-11-15","CAD",42.36
"1988-11-16","CAD",42.09
"1988-11-17","CAD",42.14
"1988-11-18","CAD",41.73
"1988-11-19","CAD",41.99
"1988-11-20","CAD",41.99
"1988-11-21","CAD",41.99
"1988-11-22","CAD",42.58
"1988-11-23","CAD",43.1
"1988-11-24","CAD",42.85
"1988-11-25","CAD",42.99
"1988-11-26","CAD",43.2
"1988-11-27","CAD",43.2
"1988-11-28","CAD",43.2
"1988-11-29","CAD",43.34
"1988-11-30","CAD",43.19
"1988-12-01","CAD",43.52
"1988-12-02","CAD",43.52
"1988-12-03","CAD",43.5
"1988-12-04","CAD",43.5
"1988-12-05","CAD",43.5
"1988-12-06","CAD",43.46
"1988-12-07","CAD",43.38
"1988-12-08","CAD",43.47
"1988-12-09","CAD",43.44
"1988-12-10","CAD",43.34
"1988-12-11","CAD",43.34
"1988-12-12","CAD",43.34
"1988-12-13","CAD",43.18
"1988-12-14","CAD",43.19
"1988-12-15","CAD",43.15
"1988-12-16","CAD",43.13
"1988-12-17","CAD",43.16
"1988-12-18","CAD",43.16
"1988-12-19","CAD",43.16
"1988-12-20","CAD",43.35
"1988-12-21","CAD",43.61
"1988-12-22","CAD",43.64
"1988-12-23","CAD",43.68
"1988-12-24","CAD",43.84
"1988-12-25","CAD",43.84
"1988-12-26","CAD",43.84
"1988-12-27","CAD",43.84
"1988-12-28","CAD",43.83
"1988-12-29","CAD",44.06
"1988-12-30","CAD",44.13
"1988-12-31","CAD",44.11
"1989-01-01","CAD",44.11
"1989-01-02","CAD",44.11
"1989-01-03","CAD",43.9
"1989-01-04","CAD",43.86
"1989-01-05","CAD",43.86
"1989-01-06","CAD",44.18
"1989-01-07","CAD",44.37
"1989-01-08","CAD",44.37
"1989-01-09","CAD",44.37
"1989-01-10","CAD",44.55
"1989-01-11","CAD",44.42
"1989-01-12","CAD",44.42
"1989-01-13","CAD",44.49
"1989-01-14","CAD",44.57
"1989-01-15","CAD",44.57
"1989-01-16","CAD",44.57
"1989-01-17","CAD",44.83
"1989-01-18","CAD",44.84
"1989-01-19","CAD",44.98
"1989-01-20","CAD",45.29
"1989-01-21","CAD",45.2
"1989-01-22","CAD",45.2
"1989-01-23","CAD",45.2
"1989-01-24","CAD",45.13
"1989-01-25","CAD",44.9
"1989-01-26","CAD",45.23
"1989-01-27","CAD",45.25
"1989-01-28","CAD",45.27
"1989-01-29","CAD",45.27
"1989-01-30","CAD",45.27
"1989-01-31","CAD",45.51
"1989-02-01","CAD",45.64
"1989-02-02","CAD",45.69
"1989-02-03","CAD",45.43
"1989-02-04","CAD",45.56
"1989-02-05","CAD",45.56
"1989-02-06","CAD",45.56
"1989-02-07","CAD",45.87
"1989-02-08","CAD",45.69
"1989-02-09","CAD",45.71
"1989-02-10","CAD",45.58
"1989-02-11","CAD",45.26
"1989-02-12","CAD",45.26
"1989-02-13","CAD",45.26
"1989-02-14","CAD",45.61
"1989-02-15","CAD",45.5
"1989-02-16","CAD",45.27
"1989-02-17","CAD",45.34
"1989-02-18","CAD",45.11
"1989-02-19","CAD",45.11
"1989-02-20","CAD",45.11
"1989-02-21","CAD",45.06
"1989-02-22","CAD",45.28
"1989-02-23","CAD",44.79
"1989-02-24","CAD",44.65
"1989-02-25","CAD",44.61
"1989-02-26","CAD",44.61
"1989-02-27","CAD",44.61
"1989-02-28","CAD",44.28
"1989-03-01","CAD",44.5
"1989-03-02","CAD",44.75
"1989-03-03","CAD",44.75
"1989-03-04","CAD",45.01
"1989-03-05","CAD",45.01
"1989-03-06","CAD",45.01
"1989-03-07","CAD",44.98
"1989-03-08","CAD",45.07
"1989-03-09","CAD",44.83
"1989-03-10","CAD",45.02
"1989-03-11","CAD",45.05
"1989-03-12","CAD",45.05
"1989-03-13","CAD",45.05
"1989-03-14","CAD",45.14
"1989-03-15","CAD",45.19
"1989-03-16","CAD",45.19
"1989-03-17","CAD",45.22
"1989-03-18","CAD",45.34
"1989-03-19","CAD",45.34
"1989-03-20","CAD",45.34
"1989-03-21","CAD",47.64
"1989-03-22","CAD",47.68
"1989-03-23","CAD",47.87
"1989-03-24","CAD",47.8
"1989-03-25","CAD",47.86
"1989-03-26","CAD",47.86
"1989-03-27","CAD",47.86
"1989-03-28","CAD",47.86
"1989-03-29","CAD",47.91
"1989-03-30","CAD",47.97
"1989-03-31","CAD",47.9
"1989-04-01","CAD",47.99
"1989-04-02","CAD",47.99
"1989-04-03","CAD",47.99
"1989-04-04","CAD",47.99
"1989-04-05","CAD",47.99
"1989-04-06","CAD",47.9
"1989-04-07","CAD",47.69
"1989-04-08","CAD",47.71
"1989-04-09","CAD",47.71
"1989-04-10","CAD",47.71
"1989-04-11","CAD",47.91
"1989-04-12","CAD",48.06
"1989-04-13","CAD",48.08
"1989-04-14","CAD",50.89
"1989-04-15","CAD",50.94
"1989-04-16","CAD",50.94
"1989-04-17","CAD",50.94
"1989-04-18","CAD",50.76
"1989-04-19","CAD",50.78
"1989-04-20","CAD",50.67
"1989-04-21","CAD",50.78
"1989-04-22","CAD",50.63
"1989-04-23","CAD",50.63
"1989-04-24","CAD",50.63
"1989-04-25","CAD",50.51
"1989-04-26","CAD",50.72
"1989-04-27","CAD",50.77
"1989-04-28","CAD",50.53
"1989-04-29","CAD",50.87
"1989-04-30","CAD",50.87
"1989-05-01","CAD",50.87
"1989-05-02","CAD",50.87
"1989-05-03","CAD",51.29
"1989-05-04","CAD",51.43
"1989-05-05","CAD",51.3
"1989-05-06","CAD",51.43
"1989-05-07","CAD",51.43
"1989-05-08","CAD",51.43
"1989-05-09","CAD",51.47
"1989-05-10","CAD",51.51
"1989-05-11","CAD",51.54
"1989-05-12","CAD",51.61
"1989-05-13","CAD",51.55
"1989-05-14","CAD",51.55
"1989-05-15","CAD",51.55
"1989-05-16","CAD",51.68
"1989-05-17","CAD",51.92
"1989-05-18","CAD",51.91
"1989-05-19","CAD",52.13
"1989-05-20","CAD",52.33
"1989-05-21","CAD",52.33
"1989-05-22","CAD",52.33
"1989-05-23","CAD",52.81
"1989-05-24","CAD",52.55
"1989-05-25","CAD",52.57
"1989-05-26","CAD",52
"1989-05-27","CAD",51.54
"1989-05-28","CAD",51.54
"1989-05-29","CAD",51.54
"1989-05-30","CAD",52.24
"1989-05-31","CAD",52.13
"1989-06-01","CAD",51.84
"1989-06-02","CAD",51.68
"1989-06-03","CAD",51.68
"1989-06-04","CAD",51.68
"1989-06-05","CAD",51.68
"1989-06-06","CAD",51.33
"1989-06-07","CAD",52.03
"1989-06-08","CAD",51.9
"1989-06-09","CAD",52.03
"1989-06-10","CAD",52.26
"1989-06-11","CAD",52.26
"1989-06-12","CAD",52.26
"1989-06-13","CAD",52.67
"1989-06-14","CAD",52.57
"1989-06-15","CAD",52.71
"1989-06-16","CAD",52.79
"1989-06-17","CAD",52.54
"1989-06-18","CAD",52.54
"1989-06-19","CAD",52.54
"1989-06-20","CAD",52.29
"1989-06-21","CAD",51.91
"1989-06-22","CAD",52.28
"1989-06-23","CAD",51.93
"1989-06-24","CAD",52.02
"1989-06-25","CAD",52.02
"1989-06-26","CAD",52.02
"1989-06-27","CAD",51.82
"1989-06-28","CAD",51.9
"1989-06-29","CAD",52.01
"1989-06-30","CAD",51.75
"1989-07-01","CAD",51.8
"1989-07-02","CAD",51.8
"1989-07-03","CAD",51.8
"1989-07-04","CAD",51.44
"1989-07-05","CAD",51.46
"1989-07-06","CAD",51.28
"1989-07-07","CAD",50.98
"1989-07-08","CAD",50.93
"1989-07-09","CAD",50.93
"1989-07-10","CAD",50.93
"1989-07-11","CAD",50.79
"1989-07-12","CAD",50.84
"1989-07-13","CAD",50.9
"1989-07-14","CAD",50.81
"1989-07-15","CAD",50.97
"1989-07-16","CAD",50.97
"1989-07-17","CAD",50.97
"1989-07-18","CAD",51.09
"1989-07-19","CAD",51.23
"1989-07-20","CAD",50.99
"1989-07-21","CAD",51.32
"1989-07-22","CAD",51.03
"1989-07-23","CAD",51.03
"1989-07-24","CAD",51.03
"1989-07-25","CAD",51.03
"1989-07-26","CAD",50.88
"1989-07-27","CAD",50.74
"1989-07-28","CAD",50.66
"1989-07-29","CAD",50.73
"1989-07-30","CAD",50.73
"1989-07-31","CAD",50.73
"1989-08-01","CAD",50.66
"1989-08-02","CAD",50.67
"1989-08-03","CAD",50.7
"1989-08-04","CAD",50.7
"1989-08-05","CAD",51.13
"1989-08-06","CAD",51.13
"1989-08-07","CAD",51.13
"1989-08-08","CAD",51.35
"1989-08-09","CAD",51.35
"1989-08-10","CAD",51.26
"1989-08-11","CAD",51.11
"1989-08-12","CAD",51.61
"1989-08-13","CAD",51.61
"1989-08-14","CAD",51.61
"1989-08-15","CAD",51.69
"1989-08-16","CAD",51.56
"1989-08-17","CAD",51.57
"1989-08-18","CAD",51.79
"1989-08-19","CAD",51.77
"1989-08-20","CAD",51.77
"1989-08-21","CAD",51.77
"1989-08-22","CAD",51.93
"1989-08-23","CAD",51.98
"1989-08-24","CAD",51.76
"1989-08-25","CAD",51.95
"1989-08-26","CAD",52.04
"1989-08-27","CAD",52.04
"1989-08-28","CAD",52.04
"1989-08-29","CAD",52.05
"1989-08-30","CAD",52.08
"1989-08-31","CAD",51.77
"1989-09-01","CAD",51.9
"1989-09-02","CAD",51.99
"1989-09-03","CAD",51.99
"1989-09-04","CAD",51.99
"1989-09-05","CAD",52.03
"1989-09-06","CAD",52.1
"1989-09-07","CAD",52.1
"1989-09-08","CAD",52.12
"1989-09-09","CAD",51.87
"1989-09-10","CAD",51.87
"1989-09-11","CAD",51.87
"1989-09-12","CAD",52.02
"1989-09-13","CAD",51.82
"1989-09-14","CAD",51.86
"1989-09-15","CAD",51.77
"1989-09-16","CAD",51.84
"1989-09-17","CAD",51.84
"1989-09-18","CAD",51.84
"1989-09-19","CAD",51.77
"1989-09-20","CAD",51.61
"1989-09-21","CAD",51.54
"1989-09-22","CAD",51.45
"1989-09-23","CAD",51.5
"1989-09-24","CAD",51.5
"1989-09-25","CAD",51.5
"1989-09-26","CAD",51.16
"1989-09-27","CAD",51.18
"1989-09-28","CAD",50.74
"1989-09-29","CAD",50.75
"1989-09-30","CAD",50.6
"1989-10-01","CAD",50.6
"1989-10-02","CAD",50.6
"1989-10-03","CAD",50.72
"1989-10-04","CAD",50.78
"1989-10-05","CAD",50.8
"1989-10-06","CAD",50.87
"1989-10-07","CAD",50.89
"1989-10-08","CAD",50.89
"1989-10-09","CAD",50.89
"1989-10-10","CAD",51.02
"1989-10-11","CAD",51.06
"1989-10-12","CAD",51.4
"1989-10-13","CAD",51.42
"1989-10-14","CAD",51.28
"1989-10-15","CAD",51.28
"1989-10-16","CAD",51.28
"1989-10-17","CAD",50.61
"1989-10-18","CAD",50.79
"1989-10-19","CAD",50.6
"1989-10-20","CAD",50.51
"1989-10-21","CAD",50.49
"1989-10-22","CAD",50.49
"1989-10-23","CAD",50.49
"1989-10-24","CAD",50.69
"1989-10-25","CAD",50.66
"1989-10-26","CAD",50.48
"1989-10-27","CAD",50.42
"1989-10-28","CAD",50.44
"1989-10-29","CAD",50.44
"1989-10-30","CAD",50.44
"1989-10-31","CAD",50.31
"1989-11-01","CAD",50.45
"1989-11-02","CAD",50.49
"1989-11-03","CAD",50.58
"1989-11-04","CAD",50.51
"1989-11-05","CAD",50.51
"1989-11-06","CAD",50.51
"1989-11-07","CAD",50.71
"1989-11-08","CAD",50.65
"1989-11-09","CAD",50.59
"1989-11-10","CAD",50.74
"1989-11-11","CAD",50.84
"1989-11-12","CAD",50.84
"1989-11-13","CAD",50.84
"1989-11-14","CAD",50.98
"1989-11-15","CAD",50.86
"1989-11-16","CAD",50.64
"1989-11-17","CAD",50.62
"1989-11-18","CAD",50.76
"1989-11-19","CAD",50.76
"1989-11-20","CAD",50.76
"1989-11-21","CAD",50.71
"1989-11-22","CAD",50.51
"1989-11-23","CAD",50.17
"1989-11-24","CAD",50.43
"1989-11-25","CAD",50.25
"1989-11-26","CAD",50.25
"1989-11-27","CAD",50.25
"1989-11-28","CAD",50.14
"1989-11-29","CAD",50.19
"1989-11-30","CAD",49.94
