1992-05-04	932.91	932.91	932.91	932.91	
1992-05-05	932.29	932.29	932.29	932.29	
1992-05-06	936.83	936.83	936.83	936.83	
1992-05-07	933.8	933.8	933.8	933.8	
1992-05-08	937.73	937.73	937.73	937.73	
1992-05-11	941.38	941.38	941.38	941.38	
1992-05-12	929	929	929	929	
1992-05-13	926.45	926.45	926.45	926.45	
1992-05-14	933.11	933.11	933.11	933.11	
1992-05-15	921.03	921.03	921.03	921.03	
1992-05-18	899.25	899.25	899.25	899.25	
1992-05-19	925.99	925.99	925.99	925.99	
1992-05-20	870.87	870.87	870.87	870.87	
1992-05-21	890.35	890.35	890.35	890.35	
1992-05-22	919.93	919.93	919.93	919.93	
1992-05-25	922.82	922.82	922.82	922.82	
1992-05-26	920.29	920.29	920.29	920.29	
1992-05-27	920.04	920.04	920.04	920.04	
1992-05-28	918.59	918.59	918.59	918.59	
1992-05-29	915.53	915.53	915.53	915.53	
1992-06-01	924.95	924.95	924.95	924.95	
1992-06-02	932.96	932.96	932.96	932.96	
1992-06-03	943.18	943.18	943.18	943.18	
1992-06-04	958.07	958.07	958.07	958.07	
1992-06-05	971.07	971.07	971.07	971.07	
1992-06-08	975.41	975.41	975.41	975.41	
1992-06-09	977.87	977.87	977.87	977.87	
1992-06-10	984.64	984.64	984.64	984.64	
1992-06-11	982.19	982.19	982.19	982.19	
1992-06-12	985.81	985.81	985.81	985.81	
1992-06-15	984.84	984.84	984.84	984.84	
1992-06-16	988.5	988.5	988.5	988.5	
1992-06-17	983.61	983.61	983.61	983.61	
1992-06-18	982.1	982.1	982.1	982.1	
1992-06-19	978.69	978.69	978.69	978.69	
1992-06-22	968.92	968.92	968.92	968.92	
1992-06-23	965.23	965.23	965.23	965.23	
1992-06-24	959.08	959.08	959.08	959.08	
1992-06-25	961.27	961.27	961.27	961.27	
1992-06-26	955.61	955.61	955.61	955.61	
1992-06-29	924.58	924.58	924.58	924.58	
1992-06-30	932.08	932.08	932.08	932.08	
1992-07-01	938.86	938.86	938.86	938.86	
1992-07-02	938.65	938.65	938.65	938.65	
1992-07-03	938.44	938.44	938.44	938.44	
1992-07-06	938.55	938.55	938.55	938.55	
1992-07-07	944.12	944.12	944.12	944.12	
1992-07-08	937.64	937.64	937.64	937.64	
1992-07-09	954.55	954.55	954.55	954.55	
1992-07-10	946.58	946.58	946.58	946.58	
1992-07-13	945.6	945.6	945.6	945.6	
1992-07-14	939.93	939.93	939.93	939.93	
1992-07-15	941.12	941.12	941.12	941.12	
1992-07-16	932.87	932.87	932.87	932.87	
1992-07-17	927.88	927.88	927.88	927.88	
1992-07-20	920.02	920.02	920.02	920.02	
1992-07-21	911.01	911.01	911.01	911.01	
1992-07-22	913.3	913.3	913.3	913.3	
1992-07-23	913.11	913.11	913.11	913.11	
1992-07-24	913.15	913.15	913.15	913.15	
1992-07-27	909.45	909.45	909.45	909.45	
1992-07-28	905.26	905.26	905.26	905.26	
1992-07-29	911.38	911.38	911.38	911.38	
1992-07-30	904.12	904.12	904.12	904.12	
1992-07-31	906.91	906.91	906.91	906.91	
1992-08-03	906.01	906.01	906.01	906.01	
1992-08-04	899.16	899.16	899.16	899.16	
1992-08-05	899.65	899.65	899.65	899.65	
1992-08-06	906.06	906.06	906.06	906.06	
1992-08-07	907.47	907.47	907.47	907.47	
1992-08-10	903.52	903.52	903.52	903.52	
1992-08-11	902.17	902.17	902.17	902.17	
1992-08-12	903.83	903.83	903.83	903.83	
1992-08-13	902.46	902.46	902.46	902.46	
1992-08-14	902.99	902.99	902.99	902.99	
1992-08-17	900.6	900.6	900.6	900.6	
1992-08-18	904.88	904.88	904.88	904.88	
1992-08-19	905.78	905.78	905.78	905.78	
1992-08-24	904.44	904.44	904.44	904.44	
1992-08-25	911.52	911.52	911.52	911.52	
1992-08-26	912.13	912.13	912.13	912.13	
1992-08-27	906.08	906.08	906.08	906.08	
1992-08-28	906.69	906.69	906.69	906.69	
1992-08-31	904.39	904.39	904.39	904.39	
1992-09-01	906.49	906.49	906.49	906.49	
1992-09-02	911.49	911.49	911.49	911.49	
1992-09-03	909.16	909.16	909.16	909.16	
1992-09-04	907.5	907.5	907.5	907.5	
1992-09-07	910.9	910.9	910.9	910.9	
1992-09-08	912.4	912.4	912.4	912.4	
1992-09-09	911.59	911.59	911.59	911.59	
1992-09-10	912.19	912.19	912.19	912.19	
1992-09-11	916.73	916.73	916.73	916.73	
1992-09-14	918.28	918.28	918.28	918.28	
1992-09-15	911.77	911.77	911.77	911.77	
1992-09-16	920.46	920.46	920.46	920.46	
1992-09-17	919.85	919.85	919.85	919.85	
1992-09-18	919.39	919.39	919.39	919.39	
1992-09-21	917.06	917.06	917.06	917.06	
1992-09-22	918.57	918.57	918.57	918.57	
1992-09-23	917.36	917.36	917.36	917.36	
1992-09-24	915.35	915.35	915.35	915.35	
1992-09-25	918.32	918.32	918.32	918.32	
1992-09-28	922.61	922.61	922.61	922.61	
1992-09-29	928.81	928.81	928.81	928.81	
1992-09-30	927.27	927.27	927.27	927.27	
1992-10-01	921.2	921.2	921.2	921.2	
1992-10-02	919.31	919.31	919.31	919.31	
1992-10-05	920.68	920.68	920.68	920.68	
1992-10-06	912.31	912.31	912.31	912.31	
1992-10-07	910.09	910.09	910.09	910.09	
1992-10-08	913.63	913.63	913.63	913.63	
1992-10-09	914.1	914.1	914.1	914.1	
1992-10-12	912.6	912.6	912.6	912.6	
1992-10-13	907.56	907.56	907.56	907.56	
1992-10-14	905.84	905.84	905.84	905.84	
1992-10-15	907.04	907.04	907.04	907.04	
1992-10-16	896.36	896.36	896.36	896.36	
1992-10-19	902.37	902.37	902.37	902.37	
1992-10-20	900.18	900.18	900.18	900.18	
1992-10-21	907.47	907.47	907.47	907.47	
1992-10-22	905.4	905.4	905.4	905.4	
1992-10-26	910.76	910.76	910.76	910.76	
1992-10-27	905.47	905.47	905.47	905.47	
1992-10-28	903.89	903.89	903.89	903.89	
1992-10-29	901.6	901.6	901.6	901.6	
1992-10-30	902.18	902.18	902.18	902.18	
1992-11-02	901.58	901.58	901.58	901.58	
1992-11-03	901.93	901.93	901.93	901.93	
1992-11-04	900.77	900.77	900.77	900.77	
1992-11-05	900.61	900.61	900.61	900.61	
1992-11-06	896.08	896.08	896.08	896.08	
1992-11-09	889.89	889.89	889.89	889.89	
1992-11-10	888.2	888.2	888.2	888.2	
1992-11-11	872.49	872.49	872.49	872.49	
1992-11-12	834.78	834.78	834.78	834.78	
1992-11-13	833.62	833.62	833.62	833.62	
1992-11-16	836.31	836.31	836.31	836.31	
1992-11-17	831.51	831.51	831.51	831.51	
1992-11-18	830.4	830.4	830.4	830.4	
1992-11-19	830.6	830.6	830.6	830.6	
1992-11-20	833.17	833.17	833.17	833.17	
1992-11-23	835.48	835.48	835.48	835.48	
1992-11-24	835.38	835.38	835.38	835.38	
1992-11-25	844.86	844.86	844.86	844.86	
1992-11-26	849.46	849.46	849.46	849.46	
1992-11-27	846.1	846.1	846.1	846.1	
1992-11-30	848.35	848.35	848.35	848.35	
1992-12-01	851.07	851.07	851.07	851.07	
1992-12-02	841.64	841.64	841.64	841.64	
1992-12-03	840.05	840.05	840.05	840.05	
1992-12-04	835.7	835.7	835.7	835.7	
1992-12-07	840.83	840.83	840.83	840.83	
1992-12-08	838.41	838.41	838.41	838.41	
1992-12-09	837.65	837.65	837.65	837.65	
1992-12-10	835.99	835.99	835.99	835.99	
1992-12-11	839.63	839.63	839.63	839.63	
1992-12-14	848.65	848.65	848.65	848.65	
1992-12-15	857.43	857.43	857.43	857.43	
1992-12-16	858.31	858.31	858.31	858.31	
1992-12-17	854.93	854.93	854.93	854.93	
1992-12-18	856.28	856.28	856.28	856.28	
1992-12-21	858.77	858.77	858.77	858.77	
1992-12-22	851.18	851.18	851.18	851.18	
1992-12-23	849.85	849.85	849.85	849.85	
1992-12-28	853.19	853.19	853.19	853.19	
1992-12-29	851.52	851.52	851.52	851.52	
1992-12-30	863.28	863.28	863.28	863.28	
1992-12-31	891.97	891.97	891.97	891.97	
1993-01-07	891.51	891.51	891.51	891.51	
1993-01-08	869.06	869.06	869.06	869.06	
1993-01-11	851.66	851.66	851.66	851.66	
1993-01-12	835.96	835.96	835.96	835.96	
1993-01-13	836.6	836.6	836.6	836.6	
1993-01-14	837.8	837.8	837.8	837.8	
1993-01-15	836.26	836.26	836.26	836.26	
1993-01-18	832.9	832.9	832.9	832.9	
1993-01-19	828.81	828.81	828.81	828.81	
1993-01-20	818.89	818.89	818.89	818.89	
1993-01-21	813	813	813	813	
1993-01-22	811.18	811.18	811.18	811.18	
1993-01-25	811.84	811.84	811.84	811.84	
1993-01-26	798	798	798	798	
1993-01-27	794.51	794.51	794.51	794.51	
1993-01-28	789.37	789.37	789.37	789.37	
1993-01-29	785.61	785.61	785.61	785.61	
1993-02-01	787.53	787.53	787.53	787.53	
1993-02-02	784.67	784.67	784.67	784.67	
1993-02-03	784.78	784.78	784.78	784.78	
1993-02-04	782.02	782.02	782.02	782.02	
1993-02-05	782.31	782.31	782.31	782.31	
1993-02-08	780.16	780.16	780.16	780.16	
1993-02-09	782.89	782.89	782.89	782.89	
1993-02-10	785.09	785.09	785.09	785.09	
1993-02-11	786.71	786.71	786.71	786.71	
1993-02-12	788.82	788.82	788.82	788.82	
1993-02-15	790.92	790.92	790.92	790.92	
1993-02-16	787.39	787.39	787.39	787.39	
1993-02-17	787.56	787.56	787.56	787.56	
1993-02-18	787.16	787.16	787.16	787.16	
1993-02-19	787.87	787.87	787.87	787.87	
1993-02-22	787.94	787.94	787.94	787.94	
1993-02-23	786.2	786.2	786.2	786.2	
1993-02-24	788.75	788.75	788.75	788.75	
1993-02-25	793.48	793.48	793.48	793.48	
1993-02-26	795.24	795.24	795.24	795.24	
1993-03-01	799.02	799.02	799.02	799.02	
1993-03-02	793.49	793.49	793.49	793.49	
1993-03-03	791.11	791.11	791.11	791.11	
1993-03-04	786.73	786.73	786.73	786.73	
1993-03-05	781.31	781.31	781.31	781.31	
1993-03-08	778.16	778.16	778.16	778.16	
1993-03-09	777.55	777.55	777.55	777.55	
1993-03-10	778.27	778.27	778.27	778.27	
1993-03-11	779.79	779.79	779.79	779.79	
1993-03-12	777.86	777.86	777.86	777.86	
1993-03-16	776.99	776.99	776.99	776.99	
1993-03-17	774.43	774.43	774.43	774.43	
1993-03-18	772.81	772.81	772.81	772.81	
1993-03-19	771.18	771.18	771.18	771.18	
1993-03-22	773.11	773.11	773.11	773.11	
1993-03-23	779.35	779.35	779.35	779.35	
1993-03-24	785.26	785.26	785.26	785.26	
1993-03-25	789.56	789.56	789.56	789.56	
1993-03-26	789.27	789.27	789.27	789.27	
1993-03-29	786.26	786.26	786.26	786.26	
1993-03-30	785.1	785.1	785.1	785.1	
1993-03-31	784.63	784.63	784.63	784.63	
1993-04-01	784.25	784.25	784.25	784.25	
